article_name,country,revision_id,article_quality,population
Patrice Talon,Benin,806396411,C,10583034
Martin Azonhiho,Benin,806666560,Stub,10583034
Lionel Zinsou,Benin,807266033,Start,10583034
Template:Syria-politician-stub,Syria,650493614,Stub,17065000
Template:Syria-diplomat-stub,Syria,650493642,Stub,17065000
Muhammad al-Ghafri,Syria,650494773,Stub,17065000
Bahij al-Khatib,Syria,706762175,Stub,17065000
Fawzi al-Ghazzi,Syria,714352602,Stub,17065000
Hassan Risheh,Syria,714687817,Stub,17065000
Yaarub Bader,Syria,716731968,Stub,17065000
Khalil al-Rifaei,Syria,719902500,Stub,17065000
Radwan al-Habib,Syria,719902824,Start,17065000
Hala Mohammad al-Nasser,Syria,719904638,Stub,17065000
Bushra Massouh,Syria,720221987,Stub,17065000
Adib Kheir,Syria,721954884,Stub,17065000
Mohammad Bassam Imadi,Syria,721974815,Stub,17065000
Mohammad Farouk Tayfour,Syria,723303095,Stub,17065000
Hilal Hilal,Syria,723401447,Stub,17065000
Ahmad Diyab,Syria,724686059,Stub,17065000
Ali Abdul Karim,Syria,725064769,Stub,17065000
Muhammad Khayr Bey,Syria,726179745,Stub,17065000
Hilal al-Atrash,Syria,726218320,Stub,17065000
Lubanah Mshaweh,Syria,728755706,Stub,17065000
Mohammed Saeed Bekheitan,Syria,730567042,Start,17065000
Mohammad Jihad al-Laham,Syria,732438376,Stub,17065000
Muhammad Naji al-Otari,Syria,735537313,Start,17065000
Daham Miro,Syria,741347158,Stub,17065000
Mowaffak Allaf,Syria,745088799,Stub,17065000
Tawfiq Bay,Syria,746329334,Start,17065000
Template:Presidents of Syria,Syria,746355269,Stub,17065000
Saleh Z. Habal,Syria,746517975,Stub,17065000
Shu'ayb ibn Khazim,Syria,747232842,Stub,17065000
Wahib al-Ghanim,Syria,747738977,Stub,17065000
?sa Huso,Syria,749205386,Stub,17065000
Mohammed Akkad,Syria,755482736,Stub,17065000
Mustafa al-Siba'i,Syria,757012163,Start,17065000
Sami al-Jundi,Syria,757012706,Start,17065000
Khaled al-Ayoubi,Syria,757182890,Stub,17065000
Abdul Rauf al-Kasm,Syria,758263363,Stub,17065000
Abdul Rahman Khleifawi,Syria,758264617,Stub,17065000
Yusuf Zuayyin,Syria,763109346,Stub,17065000
Ahmad al-Khatib,Syria,768160468,Stub,17065000
Safwan al-Qudsi,Syria,768161410,Start,17065000
Abdul-Salam Ojeili,Syria,768270296,Stub,17065000
Hisham Marwah,Syria,769061503,Stub,17065000
Salim Kallas,Syria,769295457,Start,17065000
Saadallah Agha al-Qalaa,Syria,769724578,Stub,17065000
Faisal Mekdad,Syria,771968074,Start,17065000
Riyad Naasan Agha,Syria,773077096,Stub,17065000
Samir Nashar,Syria,773079265,Stub,17065000
Mohammad Jumah,Syria,774494242,Stub,17065000
Issam al-Attar,Syria,775558271,Start,17065000
Hadad-yith'i,Syria,775687661,Start,17065000
Naser al-Hariri,Syria,776157278,Start,17065000
Ghassan Ibrahim,Syria,776217531,Stub,17065000
Jihad Makdissi,Syria,776646947,Start,17065000
Dawoud Rajiha,Syria,780161038,C,17065000
Khalil Mardam Bey,Syria,782285534,Start,17065000
Issam Bagdi,Syria,783616524,Stub,17065000
Abd al-Razzaq al-Dandashi,Syria,784112344,Start,17065000
Izzat Husrieh,Syria,785937263,Start,17065000
Mahmoud al-Ayyubi,Syria,786051778,Stub,17065000
Maamun al-Kuzbari,Syria,786052788,Start,17065000
Antun Maqdisi,Syria,787220417,Stub,17065000
Nasim al-Safarjalani,Syria,787912133,Start,17065000
Abd al-Rahman Shahbandar,Syria,788211572,Start,17065000
Hisham Ikhtiyar,Syria,788403067,C,17065000
Ali Haidar (politician),Syria,788473610,Start,17065000
Omran al-Zoubi,Syria,788491984,Stub,17065000
Amer Husni Lutfi,Syria,788788974,Stub,17065000
Munif al-Razzaz,Syria,789332149,GA,17065000
Assef Shawkat,Syria,789977324,GA,17065000
Nazim al-Kudsi,Syria,791133699,C,17065000
Said al-Ghazzi,Syria,791325617,Stub,17065000
Abdulbaset Sieda,Syria,791764297,Start,17065000
Omar Abu Risha,Syria,792451225,Start,17065000
Husni al-Barazi,Syria,792707361,Start,17065000
Najah al-Attar,Syria,793050599,Start,17065000
Adnan al-Malki,Syria,793426093,C,17065000
Diab al-Mashi,Syria,794406190,Stub,17065000
Ali Sadreddine Al-Bayanouni,Syria,794884456,Start,17065000
Randa Kassis,Syria,795541891,Start,17065000
Hassan al-Hakim,Syria,796159124,Stub,17065000
Fawzi Selu,Syria,796341871,Start,17065000
Khalid Bakdash,Syria,796342212,Start,17065000
Adib Shishakli,Syria,796432100,C,17065000
Subhi Bey Barakat,Syria,796433919,Start,17065000
Suheir Atassi,Syria,796575840,Start,17065000
Ahmad Jarba,Syria,796930357,Start,17065000
Taj al-Din al-Hasani,Syria,797060485,C,17065000
Abd al-Karim al-Jundi,Syria,797368628,C,17065000
Lu'ay al-Atassi,Syria,797929950,C,17065000
Al-Assad family,Syria,798391085,GA,17065000
Ahmad Y. al-Hassan,Syria,798919907,Start,17065000
Hêvî Îbrahîm,Syria,799272756,Stub,17065000
Ahmad Tu'mah,Syria,799331538,Stub,17065000
Asya Abdullah,Syria,799396735,Stub,17065000
Mahmoud al-Abrash,Syria,799464837,Stub,17065000
Maarouf al-Dawalibi,Syria,799587592,Stub,17065000
Hassan al-Nouri,Syria,799905336,Stub,17065000
Abdo Hussameddin,Syria,800139979,Stub,17065000
Husni al-Za'im,Syria,800858419,C,17065000
Mohammed Ali Bey al-Abed,Syria,802438077,Start,17065000
Sultan al-Atrash,Syria,802438087,C,17065000
Ata Bey al-Ayyubi,Syria,802438122,Start,17065000
Khalid al-Azm,Syria,802438133,Start,17065000
Shukri al-Quwatli,Syria,802438271,FA,17065000
Hrant Maloyan,Syria,802438738,Start,17065000
Ahmad Izzat al-Abid,Syria,802446310,Stub,17065000
Mar'i Pasha al-Mallah,Syria,802446407,Start,17065000
Anas al-Abdah,Syria,802475770,Start,17065000
List of Presidents of Syria,Syria,802670412,Start,17065000
Muhammad al-Sufi,Syria,803225661,C,17065000
Hasan Turkmani,Syria,803225795,C,17065000
Imad Khamis,Syria,803346943,Start,17065000
Hashim al-Atassi,Syria,803398761,C,17065000
Amin al-Hafiz,Syria,803927017,C,17065000
Fuad Issa al-Jouni,Syria,804366004,Stub,17065000
Mahmoud Zuabi,Syria,804371725,C,17065000
Salah al-Din al-Bitar,Syria,804429213,C,17065000
Emad Abdul-Ghani Sabouni,Syria,804795465,Start,17065000
Bashir al-Azma,Syria,804804348,Stub,17065000
Muhammad Ali al-Halabi,Syria,804859621,Start,17065000
Jamil al-Ulshi,Syria,804953355,Start,17065000
Bashar Jaafari,Syria,804966359,Stub,17065000
Ghazi Kanaan,Syria,805444727,GA,17065000
Hafez al-Assad,Syria,805558756,FA,17065000
Ahmad Nami,Syria,805916672,Start,17065000
Nureddin al-Atassi,Syria,805916756,Start,17065000
Sami al-Hinnawi,Syria,805916849,Stub,17065000
Salih Muslim Muhammad,Syria,806144510,C,17065000
Abdul Halim Khaddam,Syria,806523274,C,17065000
Bashar al-Assad,Syria,806711600,FA,17065000
Abdullah al-Ahmar,Syria,806936953,Start,17065000
Michel Aflaq,Syria,807067490,FA,17065000
Maksud Ibragimov,Tajikistan,660214915,Start,8452153
Olimzhon Boboyev,Tajikistan,709720172,Stub,8452153
Akbar Turajonzoda,Tajikistan,710652820,Start,8452153
Amirsho Miraliyev,Tajikistan,715978328,Stub,8452153
Asadullo Gulomov,Tajikistan,720467692,Stub,8452153
Qozidavlat Qoimdodov,Tajikistan,730077343,Stub,8452153
Rajabboy Norkallayev,Tajikistan,738984692,Stub,8452153
Faridun Muhiddinov,Tajikistan,738984697,Stub,8452153
Nurudin N. Mukhitdinov,Tajikistan,745767599,Stub,8452153
Muhiddin Kabiri,Tajikistan,749815198,Start,8452153
Safarali Kenjayev,Tajikistan,766118657,C,8452153
List of leaders of Tajikistan,Tajikistan,783896246,Start,8452153
Ghaffor Mirzoyev,Tajikistan,787313903,Stub,8452153
Georgy Koshlakov,Tajikistan,789811730,Stub,8452153
Ramazon Rahimov,Tajikistan,794625221,Stub,8452153
Shirinsho Shotemur,Tajikistan,795941445,Start,8452153
Homiddin Sharifov,Tajikistan,796043034,Start,8452153
Sirodjidin Aslov,Tajikistan,796297048,Start,8452153
Alim Sherzamonov,Tajikistan,796947283,Start,8452153
Rahmon Nabiyev,Tajikistan,800346518,Start,8452153
Qadriddin Aslonov,Tajikistan,800346739,Stub,8452153
Qahhor Mahkamov,Tajikistan,800347072,Start,8452153
Yaqub Salimov,Tajikistan,800350740,Stub,8452153
Khayrinisso Yusufi,Tajikistan,800814816,Start,8452153
Rustam Emomali,Tajikistan,800833479,C,8452153
Akbarsho Iskandrov,Tajikistan,800905868,Stub,8452153
Shukhrat Sultonov,Tajikistan,801652104,C,8452153
List of Chairmen of Gorno-Badakhshan Autonomous Province,Tajikistan,801795696,Stub,8452153
Otakhon Latifi,Tajikistan,801964264,Start,8452153
First Secretary of the Communist Party of Tajikistan,Tajikistan,803267497,Start,8452153
Abduhalim Nazarzoda,Tajikistan,803929238,Start,8452153
Minister of Foreign Affairs of the Republic of Tajikistan,Tajikistan,804769527,Start,8452153
President of Tajikistan,Tajikistan,805318794,Start,8452153
Sherali Khayrulloyev,Tajikistan,805473555,Stub,8452153
Template:TajikPresidents,Tajikistan,805475840,Stub,8452153
Qimmatgul Aliberdiyeva,Tajikistan,806290080,Stub,8452153
Gulafzo Savriddinova,Tajikistan,806290431,Stub,8452153
Sherali Mirzo,Tajikistan,806389355,Start,8452153
Emomali Rahmon,Tajikistan,806519054,C,8452153
Umarali Quvvatov,Tajikistan,807396058,C,8452153
Template:Governors-General of Mauritius,Mauritius,660242064,Stub,1262660
Template:Vice Presidents of Mauritius,Mauritius,730658786,Stub,1262660
Rama Sithanen,Mauritius,731947303,Start,1262660
Kailash Purryag,Mauritius,739446110,C,1262660
John Shaw Rennie,Mauritius,740410033,Start,1262660
Karl Offmann,Mauritius,740899810,C,1262660
Raouf Bundhun,Mauritius,744596469,Start,1262660
Adrien d'Épinay,Mauritius,747782563,Start,1262660
Rabindrah Ghurburrun,Mauritius,751744933,Stub,1262660
Vasant Bunwaree,Mauritius,760160687,Start,1262660
Sangeet Fowdar,Mauritius,760751159,C,1262660
Template:Prime Ministers of Mauritius,Mauritius,761693972,Stub,1262660
Nando Bodha,Mauritius,761721236,Start,1262660
Rashid Beebeejaun,Mauritius,761822097,Start,1262660
Anil Bachoo,Mauritius,761836081,Stub,1262660
Xavier-Luc Duval,Mauritius,761860243,C,1262660
Leela Devi Dookhun,Mauritius,761861065,Start,1262660
Chief Commissioner of Rodrigues,Mauritius,770493732,Start,1262660
Clarisse House,Mauritius,779270129,Stub,1262660
Maya Hanoomanjee,Mauritius,779414011,C,1262660
List of Presidents of Mauritius,Mauritius,781113845,C,1262660
List of Prime Ministers of Mauritius,Mauritius,781115538,C,1262660
President of Mauritius,Mauritius,784515275,GA,1262660
Monique Ohsan Bellepeau,Mauritius,787808495,Start,1262660
Satya Faugoo,Mauritius,788532399,Start,1262660
Arvin Boolell,Mauritius,789871081,Start,1262660
Abdool Razack Mohamed,Mauritius,790007983,Start,1262660
Barlen Vyapoory,Mauritius,790008036,Stub,1262660
Cassam Moollan,Mauritius,790008038,Start,1262660
Dev Virahsawmy,Mauritius,790008053,Start,1262660
Gaëtan Jabeemissar,Mauritius,790008058,Stub,1262660
Henry Garrioch,Mauritius,790008066,Start,1262660
Jagdish Koonjul,Mauritius,790008077,Stub,1262660
James Burty David,Mauritius,790008081,Stub,1262660
Jaya Krishna Cuttaree,Mauritius,790008083,Stub,1262660
Madan Dulloo,Mauritius,790008103,Stub,1262660
Muhammad Uteem,Mauritius,790008104,Stub,1262660
Nita Deerpalsing,Mauritius,790008105,Stub,1262660
Pritam Singh Mattan,Mauritius,790008127,Stub,1262660
Rajesh Jeetah,Mauritius,790008129,Stub,1262660
Razack Peeroo,Mauritius,790008135,Stub,1262660
Serge Clair,Mauritius,790008145,Stub,1262660
Sookdeo Bissoondoyal,Mauritius,790008148,Start,1262660
Shirin Aumeeruddy-Cziffra,Mauritius,790605845,Start,1262660
Navin Ramgoolam,Mauritius,793300907,C,1262660
Dayendranath Burrenchobay,Mauritius,793301004,Stub,1262660
Paul Bérenger,Mauritius,793301082,C,1262660
Angidi Chettiar,Mauritius,794337068,Start,1262660
Jean-Claude Pierre-Louis,Mauritius,796660470,Stub,1262660
Ajay Daby,Mauritius,796726308,Start,1262660
Ashok Jugnauth,Mauritius,798309009,Start,1262660
Seewoosagur Ramgoolam,Mauritius,798636116,C,1262660
Prime Minister of Mauritius,Mauritius,799520075,C,1262660
Pravind Jugnauth,Mauritius,800271568,C,1262660
Governor-General of Mauritius,Mauritius,800727258,Start,1262660
Vice-President of Mauritius,Mauritius,800727419,C,1262660
Veerasamy Ringadoo,Mauritius,801097593,Stub,1262660
Anil Gayan,Mauritius,801584874,Start,1262660
Eddy J. Changkye,Mauritius,802172886,C,1262660
Roshi Bhadain,Mauritius,802639260,Stub,1262660
Cassam Uteem,Mauritius,802675574,Start,1262660
Louis Joseph Coralie,Mauritius,802922988,Stub,1262660
Alan Ganoo,Mauritius,803473842,Stub,1262660
Johnson Roussety,Mauritius,804235176,Stub,1262660
Ameenah Gurib,Mauritius,804670170,C,1262660
Anerood Jugnauth,Mauritius,806230213,B,1262660
Raman Osman,Mauritius,807064228,Stub,1262660
Sheila Bappoo,Mauritius,807312522,C,1262660
Abu Sayyaf (Jordan),Jordan,662927043,Start,8118000
Tawfiq Kreishan,Jordan,717726139,Start,8118000
Ahmad Masa'deh,Jordan,717962073,Stub,8118000
Attallah Suheimat,Jordan,720201700,Start,8118000
Salah Suheimat,Jordan,720298438,Start,8118000
Samih al-Maaytah,Jordan,721867598,Stub,8118000
Muhammad Suheimat,Jordan,738544746,Start,8118000
Fayez Tarawneh,Jordan,740703317,Start,8118000
Akram al-Homsi,Jordan,742931478,Stub,8118000
Nader Al-Dahabi,Jordan,746952680,Start,8118000
Muhammad Ali Ja'abari,Jordan,748112672,Stub,8118000
Toujan al-Faisal,Jordan,753532080,C,8118000
Laith Shubeilat,Jordan,760257274,Stub,8118000
Ina'am Al-Mufti,Jordan,760533730,Start,8118000
Nadia Hashem,Jordan,760549444,Stub,8118000
Maha Ali,Jordan,766558056,C,8118000
Majd Shweikeh,Jordan,767396222,Start,8118000
Zaid Al-Rifai,Jordan,770482355,Start,8118000
Faisal Al-Fayez,Jordan,773011173,Start,8118000
Fakhri Qawar,Jordan,774161630,Start,8118000
Marouf al-Bakhit,Jordan,783675339,Start,8118000
Tawfik Abu Al-Huda,Jordan,787533920,Start,8118000
Kamel Arekat,Jordan,787969992,Stub,8118000
Taghreed Hikmat,Jordan,788036635,Start,8118000
Ali Abu Al-Ragheb,Jordan,788467361,Start,8118000
Ibrahim Hashem,Jordan,788656317,Start,8118000
Hazza' al-Majali,Jordan,789596894,Start,8118000
Amjad Adaileh,Jordan,790001661,Start,8118000
Awad Khleifat,Jordan,790263418,Start,8118000
Fawzi Al-Mulki,Jordan,790575563,Start,8118000
Taher al-Masri,Jordan,790576035,Start,8118000
Samir Al-Rifai,Jordan,790862483,Start,8118000
Samir Rifai,Jordan,795170378,Start,8118000
Omar Maani,Jordan,795789105,C,8118000
Rida Pasha al-Rikabi,Jordan,797341514,C,8118000
Kamel Mahadin,Jordan,798038218,C,8118000
Awn Al-Khasawneh,Jordan,799259332,Start,8118000
Mudar Badran,Jordan,799792556,Start,8118000
Sa`id Al-Mufti,Jordan,800014850,Start,8118000
Alaa Batayneh,Jordan,800487745,Start,8118000
Ali Suheimat,Jordan,800659369,C,8118000
Wasfi al-Tal,Jordan,801038851,C,8118000
Ali Khulqi Alsharairi,Jordan,802444183,Start,8118000
Samir Murad,Jordan,803817290,Start,8118000
Ghaleb Zu'bi,Jordan,805434313,Start,8118000
Prince Rashed Al-Khuzai,Jordan,805712225,GA,8118000
Zaid ibn Shaker,Jordan,806394553,Start,8118000
Dina Kawar,Jordan,806501595,C,8118000
Henry Soum,Monaco,668095014,Stub,38088
Thierry Poyet,Monaco,695938011,Stub,38088
Eric Elena,Monaco,695941127,Stub,38088
Jean-François Robillon,Monaco,697507956,Start,38088
Émile Pelletier,Monaco,711880477,Stub,38088
Jacques Dupont (politician),Monaco,719004658,Stub,38088
Jean Ausseil,Monaco,719004710,Stub,38088
Paul Demange,Monaco,719004863,Stub,38088
Pierre Voizard,Monaco,719005053,Stub,38088
François-Didier Gregh,Monaco,719010068,Stub,38088
Émile Roblot,Monaco,719010105,Stub,38088
Henry Mauran,Monaco,719010117,Stub,38088
Maurice Bouilloux-Lafont,Monaco,719010132,Stub,38088
Maurice Piette,Monaco,719010142,Stub,38088
Raymond Le Bourdon,Monaco,719010167,Stub,38088
Jacques Rit,Monaco,729983127,Stub,38088
Jean Herly,Monaco,741698063,Start,38088
Pierre de Witasse,Monaco,747700365,Stub,38088
Georges Jaloustre,Monaco,752633458,Stub,38088
André Saint-Mleux,Monaco,767381386,Stub,38088
Pierre Blanchy,Monaco,774861661,Stub,38088
Émile Flach,Monaco,777883777,Stub,38088
Paul Dijoud,Monaco,780984172,Stub,38088
Stéphane Valeri,Monaco,782186918,Start,38088
Patrice Cellario,Monaco,782745582,Start,38088
Robert Calcagno,Monaco,787366281,C,38088
Jean-Louis Campora,Monaco,787954999,Start,38088
Jean Reymond,Monaco,791944495,Stub,38088
List of mayors of Monaco,Monaco,795678028,Stub,38088
Christophe Steiner,Monaco,796619628,Stub,38088
Georges Marsan,Monaco,797099265,Start,38088
Minister of State (Monaco),Monaco,798147963,Start,38088
Jacques Rueff,Monaco,798348058,C,38088
Laurent Nouvion,Monaco,798578265,Stub,38088
Serge Telle,Monaco,799411698,C,38088
Michel Roger,Monaco,799412259,Stub,38088
Michel Lévêque,Monaco,800663247,Stub,38088
Gilles Tonelli,Monaco,800957240,C,38088
Paul Masseron,Monaco,801934528,Start,38088
Jean-Charles Allavena,Monaco,803155552,Stub,38088
Taieb Ghafes,Morocco,669266906,Stub,34121000
Larbi Messari,Morocco,678532348,Start,34121000
Omar Benjelloun,Morocco,697280332,Stub,34121000
Mohammad Temim,Morocco,699136209,Start,34121000
Template:Morocco-politician-stub,Morocco,704039243,Stub,34121000
Bouchaib Benlabsir,Morocco,705653632,Stub,34121000
Fathallah Oualalou,Morocco,709406390,Stub,34121000
Omar El Bahraoui,Morocco,713858784,Stub,34121000
Mustapha Oukacha,Morocco,715653724,Stub,34121000
Mohammed Kabbaj,Morocco,716693543,Stub,34121000
Khnata bent Bakkar,Morocco,717710707,Stub,34121000
Abdellatif Zeroual,Morocco,719325721,Stub,34121000
List of administrators of the Tangier International Zone,Morocco,719472399,Start,34121000
Nouzha Skalli,Morocco,720741950,Start,34121000
Nabil Benabdallah,Morocco,721414558,Stub,34121000
Mohamed Najib Boulif,Morocco,721422529,Stub,34121000
Amina Benkhadra,Morocco,721440247,Stub,34121000
Mohamed El Ouafa,Morocco,721838764,Stub,34121000
Fouad Douiri,Morocco,721849503,Stub,34121000
Idriss Azami Al Idrissi,Morocco,721924181,Start,34121000
Mohamed Saad Alami,Morocco,722084772,Stub,34121000
Khalid Naciri,Morocco,722148469,Stub,34121000
Yasmina Baddou,Morocco,722156134,Start,34121000
Jamal Aghmani,Morocco,722178408,Stub,34121000
Mohamed Boussaid,Morocco,722179858,Stub,34121000
Touriya Jabrane,Morocco,722184866,Stub,34121000
Saad Hassar,Morocco,722193761,Stub,34121000
Latifa Labida,Morocco,722201957,Stub,34121000
Ahmed Ameziane,Morocco,722203464,Stub,34121000
Anis Birou,Morocco,722220505,Stub,34121000
Abdeslam Al Mesbahi,Morocco,722221136,Stub,34121000
Najib Zerouali Ouariti,Morocco,722275127,Stub,34121000
Najima Rhozali,Morocco,722276483,Stub,34121000
Mohamed Habib Sinaceur,Morocco,722443477,Stub,34121000
Zoulikha Nasri,Morocco,722853260,Stub,34121000
Mohamed Abbou (Moroccan politician),Morocco,722998748,Stub,34121000
Rochdi Chraibi,Morocco,723859134,Stub,34121000
Ahmed al-Ghazzal,Morocco,730273027,Stub,34121000
Habib El Malki,Morocco,739378376,Stub,34121000
Nezha Chekrouni,Morocco,740398936,Stub,34121000
Mohand Laenser,Morocco,741080958,Stub,34121000
Latifa Akherbach,Morocco,741680722,Stub,34121000
Abdeladim El Guerrouj,Morocco,742213828,Stub,34121000
Abdessadek Rabiaa,Morocco,742218102,Stub,34121000
Mohammed ibn Abdessalam ibn Nasir,Morocco,742511588,Stub,34121000
Omar Jazouli,Morocco,743978434,Stub,34121000
Sidi al-Ayachi,Morocco,744123117,Start,34121000
Hamid Chabat,Morocco,744214941,Stub,34121000
Abdelouahed Belkeziz,Morocco,744258891,Start,34121000
Aziza Bennani,Morocco,744270945,Stub,34121000
Moses Pallache,Morocco,744502799,C,34121000
Yusuf Biscaino,Morocco,745302645,Stub,34121000
Abdelkhalek Torres,Morocco,745442959,Stub,34121000
David Pallache,Morocco,745842058,Start,34121000
Isaac Pallache,Morocco,745843028,Stub,34121000
Aïcha Belarbi,Morocco,746412529,Stub,34121000
Joseph Pallache,Morocco,747547989,C,34121000
Abderrahmane Sbai,Morocco,747855944,Stub,34121000
Mohammed al-Makki al-Nasiri,Morocco,748110918,Stub,34121000
Mohamed Ouzzine,Morocco,750138485,Stub,34121000
Moncef Belkhayat,Morocco,751509494,Start,34121000
Abdallah ibn Al-Aftas,Morocco,751729309,Stub,34121000
Lahcen Daoudi,Morocco,754422669,Stub,34121000
List of colonial governors of Ifni,Morocco,754612294,Stub,34121000
Ahmed Belbachir Haskouri,Morocco,754635591,B,34121000
Ahmed Toufiq Hejira,Morocco,756676153,Stub,34121000
Lahcen Haddad,Morocco,758094392,Stub,34121000
Mhamed El Khalifa,Morocco,760178811,Stub,34121000
Rachid Talbi Alami,Morocco,760179887,Stub,34121000
Mohamed Taieb Naciri,Morocco,762058199,Stub,34121000
Ahmed ibn Abi Mahalli,Morocco,762151376,Stub,34121000
